id_decision,parametre_observe,nom_standard_metier,variantes_associees,unite_source,unite_metier,unite_abh,source_table,colonne_valeur,volume_total,volume_non_null,nb_null,nb_non_numerique,nb_suspect,min_observe,max_observe,plage_abh,plage_biblio,statut_mapping,statut_unite,statut_valeur,statut_migration,action_recommandee,decision_metier,commentaire_metier,reference_biblio_principale
MIG-0489,Fe2+,Fe,Fe | Fe2+ | Fer | Fer(mg/l) | FeT | Ferdissous(mg/l),à confirmer,mg/L,,idp_2024_mesures_qualite_globale,val_qual,6,6,0,1,1,1.7100000000000001E-2,5.6239999999999997,référence ABH non disponible,"0.5-50 (fresh waters); <= 2 (acceptabilité OMS, pas valeur sanitaire formelle) mg/L",MAPPED_BY_METIER_VARIANT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,WHO — Iron fact sheet 2022 (https://cdn.who.int/media/docs/default-source/wash-documents/water-safety-and-quality/chemical-fact-sheets-2022/iron-fact-sheet-2022.pdf?download=true&sfvrsn=1e9abf4d_2)
MIG-0490,transfert_mm3,Transfert,transfert_mm3,Mm3,Mm³,,mesures_niv_eau_barrages,transfert_mm3,85166,8278,76888,0,0,0,4.2160000000000002,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0491,turbidite,Turbidite,turbidite | Turbidite | Turbidité,à confirmer,NTU,,idp_2024_src_pollution_globale,turbidite,243,163,80,0,0,2.9,1000,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0492,turbidite,Turbidite,turbidite | Turbidite | Turbidité,à confirmer,NTU,,idp_2024_src_pollution_marche_cadre,turbidite,148,39,109,0,0,13,1000,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0493,Turbidite,Turbidite,turbidite | Turbidite | Turbidité,NTU,NTU,,mesures_qualite_barrages,val_qual_barr,143,143,0,0,0,1.7,16800,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0494,Turbidite,Turbidite,turbidite | Turbidite | Turbidité,NTU,NTU,,mesures_qualite_nappes,val_qual_nap,31,31,0,0,0,0,637,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0495,Turbidite,Turbidite,turbidite | Turbidite | Turbidité,NTU,NTU,,mesures_qualite_rivieres,val_qual_riv,1822,1822,0,0,0,0.5,158564,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0496,Turbidite,Turbidite,turbidite | Turbidite | Turbidité,NTU,NTU,,types_mesures,,1,0,0,0,0,,,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0497,Turbidité,Turbidite,turbidite | Turbidite | Turbidité,à confirmer,NTU,,suivi_qualite_sebou_jr,val_qual_sebou_jr,4572,4572,0,0,0,0,nan,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0498,NTK,NTK,NTK | NTK Spectr | NTK Titri | Azote_tot_kjeld | Azote_tot_kjeldhal,à confirmer,mg/L,,idp_2024_mesures_qualite_globale,val_qual,163,163,0,1,0,0.24199999999999999,3752,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0499,val_evaporation,Evaporation,val_evaporation,à confirmer,mm,,mesures_evaporation_jr,val_evaporation,48900,38592,10308,0,0,0,20.079999999999998,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0500,val_observees,Val_obs,val_observees,à confirmer,— (variable),,mesures_precipitations_jr_traitees,val_observees,546007,500305,45702,0,0,0,420,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0501,val_power_nasa,Val_power,val_power_nasa,à confirmer,— (variable),,mesures_precipitations_jr_traitees,val_power_nasa,546007,546007,0,0,0,0,194.16,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0502,val_remplies,Val_remplies,val_remplies,à confirmer,— (variable),,mesures_precipitations_jr_traitees,val_remplies,546007,546007,0,0,0,0,420,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0503,Vanadium(mg/l),V,V | Vanadium(mg/l),mg/l,mg/L,,suivi_qualite_brg_garde_hebdo,val_qual_brg_garde_hebdo,182,22,160,0,0,5.0000000000000001E-3,0.01,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0504,Vibrion_Cholerique,Vibrio,Vibrion_Cholerique,à confirmer,UFC/100 mL,,mesures_qualite_rivieres,val_qual_riv,1,1,0,0,0,3400,3400,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0505,vol_eaux_us_trait_m3_an,Vol_trait,vol_eaux_us_trait_m3_an,m3/an,m³/an,,step_abhs,vol_eaux_us_trait_m3_an,41,27,14,0,0,2052,47450000,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0506,vol_preleve_m3_an,Vol_preleve,vol_preleve_m3_an,m3/an,m³/an,,points_eau_abhs,vol_preleve_m3_an,46,17,29,0,0,0,1271110,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_OK,HORS_PERIMETRE,REJECT_FROM_MIGRATION,hors périmètre migration des mesures,,,
MIG-0507,volume_mm3,Volume,volume_mm3 | vrn_hm3,Mm3,Mm³,,bathymetries_barrages_abhs,volume_mm3,62359,62359,0,0,0,0,4033.7809999999999,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0508,volume_mm3,Volume,volume_mm3 | vrn_hm3,Mm3,Mm³,,mesures_niv_eau_barrages,volume_mm3,85166,10136,75030,0,0,0,257.99,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0509,vrn_hm3,Volume,volume_mm3 | vrn_hm3,Hm3,Mm³,,barrages_abhs,vrn_hm3,34,23,11,0,0,2.8,3800,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_CONFLICT,HORS_PERIMETRE,REJECT_FROM_MIGRATION,hors périmètre migration des mesures,,,
MIG-0510,TAC/TACs_°F,TAC,TAC | TAC/TACs_°F | TAC/TACs_meq/l | TAC_°F | TAC_meq/l,à confirmer,meq/L,,idp_2024_mesures_qualite_marche_cadre,val_qual,89,89,0,1,0,6.7,79.400000000000006,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0511,Zinc(mg/l),Zn,Zn | Zinc | Zinc(mg/l),mg/l,mg/L,,suivi_qualite_brg_garde_hebdo,val_qual_brg_garde_hebdo,182,22,160,0,0,0.01,2.1100000000000001E-2,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0512,TAC/TACs_meq/l,TAC,TAC | TAC/TACs_°F | TAC/TACs_meq/l | TAC_°F | TAC_meq/l,à confirmer,meq/L,,idp_2024_mesures_qualite_marche_cadre,val_qual,89,89,0,1,0,1.34,15.9,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0513,Zn,Zn,Zn | Zinc | Zinc(mg/l),à confirmer,mg/L,,mesures_qualite_nappes,val_qual_nap,5,5,0,0,0,0.01,0.1,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0514,Zn,Zn,Zn | Zinc | Zinc(mg/l),à confirmer,mg/L,,mesures_qualite_rivieres,val_qual_riv,233,233,0,0,0,0,60,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
